product_1_star,product_2_star,product_3_star,product_4_star,product_5_star,product_avg_rating,product_img,product_num_reviews,product_url,ID
4%,3%,5%,18%,70%,4.5,https://images-na.ssl-images-amazon.com/images/I/61FHdzR0oyL.__AC_SX300_SY300_QL70_ML2_.jpg,"2277",https://www.amazon.com/JBL-JBLE55BTBLK-Bluetooth-Over-Ear-Headphone/dp/B01M2XPWJF,AMZN-206
5%,2%,6%,11%,76%,4.5,https://images-na.ssl-images-amazon.com/images/I/71vEQ7Zk8JL.__AC_SX300_SY300_QL70_ML2_.jpg,"3875",https://www.amazon.com/charlxee-Headphones-Microphone-Children-Birthday/dp/B083WGQPC4,AMZN-207
4%,3%,7%,14%,71%,4.5,https://images-na.ssl-images-amazon.com/images/I/6172y-tqjLL.__AC_SX300_SY300_QL70_ML2_.jpg,"3799",https://www.amazon.com/RockPapa-Foldable-Adjustable-Headphones-Microphone/dp/B01N3L27WV,AMZN-208
4%,2%,6%,12%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/812IfyoMApS.__AC_SX300_SY300_QL70_ML2_.jpg,"3808",https://www.amazon.com/Headphones-Adjustable-Tangle-Free-Children-Parental/dp/B07CB2C2TK,AMZN-209
4%,2%,7%,14%,73%,4.5,https://m.media-amazon.com/images/I/614g2d3q0+L._AC_SY300_SX300_.jpg,"2407",https://www.amazon.com/JBL-TUNE-700BT-Wireless-Headphones/dp/B082WJQ3JJ,AMZN-210
4%,2%,5%,16%,74%,4.5,https://m.media-amazon.com/images/I/61+HKx2Ei4L._AC_SY300_SX300_.jpg,"2313",https://www.amazon.com/Koss-KPH30iCL-Headphones-Microphone-D-Profile/dp/B07GJVJTD5,AMZN-211
4%,3%,6%,14%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/81W2HUTYUdL.__AC_SX300_SY300_QL70_ML2_.jpg,"2474",https://www.amazon.com/Adjustable-Headphones-Earphones-Microphone-Smartphones/dp/B07DWM79Y6,AMZN-212
5%,3%,7%,12%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/81bJq-QMQNL.__AC_SX300_SY300_QL70_ML2_.jpg,"2537",https://www.amazon.com/Spiderman-Headphones-Limiting-Friendly-Listening/dp/B00IUQF7YK,AMZN-213
4%,3%,5%,15%,73%,4.5,https://m.media-amazon.com/images/I/612P3+G1kgL._AC_SY300_SX300_.jpg,"2649",https://www.amazon.com/Skullcandy-Venue-Wireless-Over-Ear-Headphone/dp/B07H4XGX16,AMZN-214
4%,3%,6%,12%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/91TF2Y6jlbL.__AC_SX300_SY300_QL70_ML2_.jpg,"2619",https://www.amazon.com/Jurassic-Headphones-Limiting-Friendly-Listening/dp/B079MDPR56,AMZN-215
3%,4%,7%,15%,70%,4.5,https://images-na.ssl-images-amazon.com/images/I/51erv0EZy3L.__AC_SX300_SY300_QL70_ML2_.jpg,"2730",https://www.amazon.com/Sony-Foldable-Headphones-MDR-ZX310-Metallic/dp/B00I3LUY68,AMZN-216
5%,3%,6%,10%,77%,4.5,https://images-na.ssl-images-amazon.com/images/I/91elo2MM7CL.__AC_SX300_SY300_QL70_ML2_.jpg,"2679",https://www.amazon.com/JoJo-Siwa-Fashion-Headphones-Microphone/dp/B074JH76KC,AMZN-217
4%,3%,7%,16%,70%,4.5,https://m.media-amazon.com/images/I/619Wlf+thML._AC_SY300_SX300_.jpg,"2763",https://www.amazon.com/Headphones-Microphone-Lightweight-Comfortable-Foldable/dp/B07J5X68B2,AMZN-218
4%,2%,6%,15%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/81kIyRB83AL.__AC_SX300_SY300_QL70_ML2_.jpg,"1666",https://www.amazon.com/Cancelling-Headphones-Playtime-Bluetooth-Microphone/dp/B085DKHY5K,AMZN-219
3%,2%,8%,15%,72%,4.5,https://images-na.ssl-images-amazon.com/images/I/715hXtbXdzL.__AC_SX300_SY300_QL70_ML2_.jpg,"2753",https://www.amazon.com/Stereo-Portable-Headphones-Headset-Samsung/dp/B011TNK6V4,AMZN-220
5%,2%,5%,14%,74%,4.5,https://images-na.ssl-images-amazon.com/images/I/71VZb8dqgBL.__AC_SX300_SY300_QL70_ML2_.jpg,"1716",https://www.amazon.com/Sennheiser-HDR120-Supplemental-Wireless-Headphone/dp/B000EBPJCO,AMZN-221
4%,3%,6%,13%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/71jfMy-8FES.__AC_SX300_SY300_QL70_ML2_.jpg,"1715",https://www.amazon.com/Kidrox-Tiger-Ear-Kids-Headphones-Adjustable/dp/B07PXDXSJJ,AMZN-222
5%,2%,6%,12%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/81EDZYRLLoL.__AC_SX300_SY300_QL70_ML2_.jpg,"1822",https://www.amazon.com/Headphones-Spiderman-Adjustable-Tangle-Free-Children/dp/B07NF6962P,AMZN-223
4%,2%,8%,16%,70%,4.5,https://images-na.ssl-images-amazon.com/images/I/61icm7bkfiL.__AC_SX300_SY300_QL70_ML2_.jpg,"1861",https://www.amazon.com/Skullcandy-Bluetooth-Headphones-Microphone-Rechargeable/dp/B0719HCN9M,AMZN-224
4%,3%,5%,15%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/710Og08oG1L.__AC_SX300_SY300_QL70_ML2_.jpg,"1948",https://www.amazon.com/Neewer-Studio-Monitor-Headphones-4inch-6-35mm/dp/B06WP61H23,AMZN-225
3%,3%,6%,14%,74%,4.5,https://images-na.ssl-images-amazon.com/images/I/715eQyMv55L.__AC_SX300_SY300_QL70_ML2_.jpg,"1960",https://www.amazon.com/Picun-Bluetooth-Headphones-Wireless-Cellphone/dp/B07MJ8NKYM,AMZN-226
6%,2%,5%,14%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/615mrFiMpfL.__AC_SX300_SY300_QL70_ML2_.jpg,"1915",https://www.amazon.com/Puro-Sound-Labs-Bluetooth-Headphones/dp/B08JG5JJD7,AMZN-227
3%,3%,8%,15%,72%,4.5,https://images-na.ssl-images-amazon.com/images/I/71ExLpQ0xML.__AC_SX300_SY300_QL70_ML2_.jpg,"2040",https://www.amazon.com/Skullcandy-Bluetooth-Headphones-Microphone-Rechargeable/dp/B013UQN7JG,AMZN-228
3%,3%,5%,16%,73%,4.5,https://m.media-amazon.com/images/I/71JkDA5Pm+L._AC_SY300_SX300_.jpg,"1987",https://www.amazon.com/V-MODA-Crossfade-Over-Headphones-Gunmetal/dp/B003BYRGKY,AMZN-229
5%,4%,4%,11%,76%,4.5,https://images-na.ssl-images-amazon.com/images/I/61Nz8Ix0YHL.__AC_SX300_SY300_QL70_ML2_.jpg,"2129",https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM2/dp/B074KBWVYT,AMZN-230
4%,2%,7%,17%,70%,4.5,https://images-na.ssl-images-amazon.com/images/I/61uYsVx0x7L.__AC_SX300_SY300_QL70_ML2_.jpg,"2144",https://www.amazon.com/JBL-TUNE-500-Ear-Headphones/dp/B07PK11GBX,AMZN-231
4%,2%,7%,11%,76%,4.5,https://images-na.ssl-images-amazon.com/images/I/81FUQSl7IeL.__AC_SX300_SY300_QL70_ML2_.jpg,"1993",https://www.amazon.com/Headphones-Limiting-Feature-Friendly-Listening/dp/B079Z35BYF,AMZN-232
4%,3%,7%,13%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/61pyzZ-IHKL.__AC_SX300_SY300_QL70_ML2_.jpg,"2166",https://www.amazon.com/Headphones-Adjustable-Isolating-Microphone-Computers/dp/B01HM2V1UQ,AMZN-233
3%,2%,6%,15%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/71KbTAWLTNL.__AC_SX300_SY300_QL70_ML2_.jpg,"1227",https://www.amazon.com/LORELEI-X8-Headphones-1-45m-Tangle-Free-Lightweight/dp/B08JCD23MJ,AMZN-234
3%,2%,6%,13%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/615EiMBk2KL.__AC_SX300_SY300_QL70_ML2_.jpg,"1347",https://www.amazon.com/JBL-Kids-Headphones-Sound-Technology/dp/B07P577MS7,AMZN-235
3%,3%,7%,16%,70%,4.5,https://m.media-amazon.com/images/I/71umBdKj+sL._AC_SY300_SX300_.jpg,"1280",https://www.amazon.com/Sony-XB550AP-Extra-Headphone-Black/dp/B01MSD6RNP,AMZN-236
4%,2%,7%,13%,74%,4.5,https://images-na.ssl-images-amazon.com/images/I/717IWd3RWpL.__AC_SX300_SY300_QL70_ML2_.jpg,"1294",https://www.amazon.com/Yomuse-Headphones-Microphone-Adjustable-SmartPhones/dp/B07338M99S,AMZN-237
5%,2%,5%,13%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/519bk-Y47BL.__AC_SX300_SY300_QL70_ML2_.jpg,"1399",https://www.amazon.com/Jabra-Evolve-Headset-Headphones-Packaging/dp/B06XWL72HP,AMZN-238
3%,2%,6%,14%,74%,4.5,https://m.media-amazon.com/images/I/61+DgKu4NIL._AC_SY300_SX300_.jpg,"1511",https://www.amazon.com/Nivava-Headphones-Children-Lightweight-Cellphones/dp/B07XCWK4K6,AMZN-239
6%,3%,4%,11%,76%,4.5,https://images-na.ssl-images-amazon.com/images/I/81rq0q494WL.__AC_SX300_SY300_QL70_ML2_.jpg,"1522",https://www.amazon.com/beyerdynamic-Premium-Over-Ear-Stereo-Headphones-high-end/dp/B00193FT26,AMZN-240
4%,3%,6%,13%,75%,4.5,https://m.media-amazon.com/images/I/61k48I+hj0L._AC_SY300_SX300_.jpg,"1535",https://www.amazon.com/Riwbox-BT05-Headphones-Bluetooth-Compatible/dp/B07XM1GWQ1,AMZN-241
3%,2%,5%,17%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/71gGxB8OdoL.__AC_SX300_SY300_QL70_ML2_.jpg,"1603",https://www.amazon.com/PHILIPS-Headphones-SHL3075WT-Domestic-products%E3%80%91/dp/B00VK5BQE8,AMZN-242
2%,3%,6%,19%,70%,4.5,https://images-na.ssl-images-amazon.com/images/I/612J2spE5MS.__AC_SX300_SY300_QL70_ML2_.jpg,"1596",https://www.amazon.com/Soundcore-Cancelling-Headphones-Bluetooth-Comfortable/dp/B08X3PRQTD,AMZN-243
4%,4%,8%,10%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/81AiPxDOJ1L.__AC_SX300_SY300_QL70_ML2_.jpg,"1513",https://www.amazon.com/Disney-Headphones-Adjustable-Tangle-Free-Frustration/dp/B004Z4C0RI,AMZN-244
5%,3%,4%,10%,78%,4.5,https://m.media-amazon.com/images/I/71T+irwN3tL._AC_SY300_SX300_.jpg,"1640",https://www.amazon.com/Skullcandy-Personalized-Canceling-Wireless-Headphone/dp/B07VTCLHYG,AMZN-245
4%,4%,7%,12%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/61cz-te1T5L.__AC_SX300_SY300_QL70_ML2_.jpg,"850",https://www.amazon.com/Monster-NC-MH-NTU-C-BL/dp/B00CZ1WDM0,AMZN-246
1%,1%,11%,11%,75%,4.6,https://images-na.ssl-images-amazon.com/images/I/41mR6mxjRrL.__AC_SX300_SY300_QL70_ML2_.jpg,"56",https://www.amazon.com/TUINYO-Bluetooth-Headphones-Rose-Gold/dp/B092QBKXBG,AMZN-247
5%,4%,5%,10%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/71ZSPqs4wVL.__AC_SX300_SY300_QL70_ML2_.jpg,"921",https://www.amazon.com/Headphones-Glitter-Limiting-Adjustable-Purple-Bear/dp/B07TFKYJR1,AMZN-248
4%,2%,5%,13%,76%,4.5,https://images-na.ssl-images-amazon.com/images/I/61eJhLsaV0L.__AC_SX300_SY300_QL70_ML2_.jpg,"987",https://www.amazon.com/HIFIMAN-SUNDARA-Over-Ear-Full-Size-Headphones/dp/B077XDWT7X,AMZN-249
0%,0%,14%,3%,83%,4.7,https://images-na.ssl-images-amazon.com/images/I/81LiT4L2tzL.__AC_SX300_SY300_QL70_ML2_.jpg,"29",https://www.amazon.com/Headphones-Bluetooth-Headband-ERNSTING-Headbands/dp/B08G8CPCXN,AMZN-250
4%,2%,6%,15%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/81hd4GUoP5L.__AC_SY300_SX300_QL70_ML2_.jpg,"979",https://www.amazon.com/Sleeping-Headphones-Bluetooth-Perytong-Headbands/dp/B098F5TWPN,AMZN-251
5%,3%,4%,13%,74%,4.5,https://m.media-amazon.com/images/I/71gjZJh+A5L._AC_SY300_SX300_.jpg,"1011",https://www.amazon.com/Monster-Mobile-Headphones-Discontinued-Manufacturer/dp/B00AQMQ8FS,AMZN-252
4%,3%,5%,14%,74%,4.5,https://images-na.ssl-images-amazon.com/images/I/71a5UwakPiL.__AC_SX300_SY300_QL70_ML2_.jpg,"1015",https://www.amazon.com/SIMOLIO-Wireless-Bluetooth-Headphone-Headphones/dp/B07L4F752S,AMZN-253
4%,2%,6%,11%,77%,4.5,https://m.media-amazon.com/images/I/81KAt+WKZPL._AC_SY300_SX300_.jpg,"1024",https://www.amazon.com/eKids-Headphones-Adjustable-Tangle-Free-Childrens/dp/B0856SMBM7,AMZN-254
3%,3%,7%,13%,74%,4.5,https://images-na.ssl-images-amazon.com/images/I/61pk54NHQwL.__AC_SX300_SY300_QL70_ML2_.jpg,"1040",https://www.amazon.com/Sennheiser-HD-569-Closed-Headphone/dp/B01L1IIF1A,AMZN-255
3%,2%,5%,15%,74%,4.5,https://images-na.ssl-images-amazon.com/images/I/61mAMtSacyL.__AC_SX300_SY300_QL70_ML2_.jpg,"1078",https://www.amazon.com/JBL-Live-Around-Ear-Wireless-Headphone/dp/B07Q47P5BQ,AMZN-256
4%,3%,6%,12%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/71h2HWoQBEL.__AC_SY300_SX300_QL70_ML2_.jpg,"1102",https://www.amazon.com/JBL-E55BT-Over-Ear-Wireless-Headphones/dp/B01N7CV2TS,AMZN-257
3%,3%,6%,16%,72%,4.5,https://images-na.ssl-images-amazon.com/images/I/71LQv2SAU4L.__AC_SX300_SY300_QL70_ML2_.jpg,"1109",https://www.amazon.com/JVC-HARX700-Precision-Sound-Headphones/dp/B0013OWPV4,AMZN-258
3%,4%,6%,13%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/71u2kov-lxL.__AC_SX300_SY300_QL70_ML2_.jpg,"834",https://www.amazon.com/Marshall-Major-Bluetooth-Headphone-Black/dp/B08KHT2HDT,AMZN-259
4%,2%,7%,15%,72%,4.5,https://m.media-amazon.com/images/I/618aZl+XcmL._AC_SY300_SX300_.jpg,"1167",https://www.amazon.com/KidMoments-Headphones-Protection-Material-Tangle-Free/dp/B0873WWKFX,AMZN-260
3%,1%,10%,12%,74%,4.5,https://images-na.ssl-images-amazon.com/images/I/61GzVo5PEvL.__AC_SY445_SX342_QL70_ML2_.jpg,"1188",https://www.amazon.com/Bluetooth-Beanie-Unisex-Headphones-Speakers/dp/B09J8WNB94,AMZN-261
5%,3%,6%,14%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/71i4AFnv9IL.__AC_SX300_SY300_QL70_ML2_.jpg,"1612",https://www.amazon.com/Bluetooth-Wireless-Headphones-Playtime-Ultra-Plush/dp/B07R4BXTPS,AMZN-262
4%,4%,7%,12%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/719LQKbc7sL.__AC_SX300_SY300_QL70_ML2_.jpg,"1219",https://www.amazon.com/Bose-Headphones-Around-Ear-Discontinued-Manufacturer/dp/B00IUICOK8,AMZN-263
3%,2%,5%,16%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/61DR0O1YOfL.__AC_SX300_SY300_QL70_ML2_.jpg,"1653",https://www.amazon.com/iClever-Headphones-Backlight-Headsets-Cat-Inspired/dp/B06ZYZJDY3,AMZN-264
4%,3%,6%,16%,72%,4.5,https://images-na.ssl-images-amazon.com/images/I/71fqoZeHgpL.__AC_SX300_SY300_QL70_ML2_.jpg,"2201",https://www.amazon.com/Sony-WH-XB700-Wireless-Bluetooth-Headphones/dp/B07PGL8J8G,AMZN-265
4%,2%,7%,11%,76%,4.5,https://images-na.ssl-images-amazon.com/images/I/81xV4fDF9HL.__AC_SX300_SY300_QL70_ML2_.jpg,"1676",https://www.amazon.com/Shure-Professional-Headphones-designed-Recording/dp/B08JNBJHFV,AMZN-266
3%,3%,6%,14%,74%,4.5,https://images-na.ssl-images-amazon.com/images/I/51qgUsb2csL.__AC_SX300_SY300_QL70_ML2_.jpg,"2136",https://www.amazon.com/gorsun-Bluetooth-Headphones-Microphone-Protection/dp/B08BY94T4X,AMZN-267
4%,3%,5%,13%,75%,4.5,https://m.media-amazon.com/images/I/61RL+6zuYrL._AC_SY300_SX300_.jpg,"2964",https://www.amazon.com/V-MODA-Crossfade-Over-Ear-Noise-Isolating-Headphone/dp/B00A39PPI0,AMZN-268
4%,3%,7%,17%,69%,4.5,https://images-na.ssl-images-amazon.com/images/I/61gmiEMKAPL.__AC_SX300_SY300_QL70_ML2_.jpg,"3246",https://www.amazon.com/Sony-Foldable-Headphones-Smartphone-Control/dp/B00I3LV3P4,AMZN-269
4%,2%,5%,11%,77%,4.5,https://images-na.ssl-images-amazon.com/images/I/71bJcEynayL.__AC_SX300_SY300_QL70_ML2_.jpg,"3046",https://www.amazon.com/Marshall-Headphones-Limiting-Friendly-Listening/dp/B012MPFP7I,AMZN-270
4%,3%,6%,14%,73%,4.5,https://images-na.ssl-images-amazon.com/images/I/71ijP4GLeLL.__AC_SX300_SY300_QL70_ML2_.jpg,"3112",https://www.amazon.com/Adjustable-Headphones-Lightweight-Microphone-Smartphones/dp/B01CLGJCBI,AMZN-271
4%,3%,6%,15%,72%,4.5,https://images-na.ssl-images-amazon.com/images/I/61mIMFrcI2L.__AC_SX300_SY300_QL70_ML2_.jpg,"3942",https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/dp/B07G3JMPBZ,AMZN-272
4%,2%,7%,13%,75%,4.5,https://images-na.ssl-images-amazon.com/images/I/413Yea41ZBL.__AC_SX300_SY300_QL70_ML2_.jpg,"3951",https://www.amazon.com/Sennheiser-HD280PRO-Headphones-old-model/dp/B000065BPB,AMZN-273
5%,2%,4%,12%,77%,4.5,https://images-na.ssl-images-amazon.com/images/I/61l56yUbslL.__AC_SY300_SX300_QL70_ML2_.jpg,"13181",https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B00M1NEUKK,AMZN-274
0%,3%,9%,15%,73%,4.6,https://images-na.ssl-images-amazon.com/images/I/51a19e9fVKL.__AC_SX300_SY300_QL70_ML2_.jpg,"77",https://www.amazon.com/Puro-Sound-Labs-Cancelling-Headphones/dp/B087QV671C,AMZN-275
2%,4%,4%,7%,82%,4.6,https://images-na.ssl-images-amazon.com/images/I/81xlpv2kBjL.__AC_SX300_SY300_QL70_ML2_.jpg,"76",https://www.amazon.com/Headband-Wireless-Headphones-Comfortable-Sleeping/dp/B09FYXV44L,AMZN-276
3%,0%,4%,17%,75%,4.6,https://images-na.ssl-images-amazon.com/images/I/71bMFhDuUiL.__AC_SX300_SY300_QL70_ML2_.jpg,"218",https://www.amazon.com/JLab-Headphones-Ultra-Plush-Cushions-Neodymium/dp/B07R7D86CN,AMZN-277
2%,2%,3%,14%,79%,4.6,https://images-na.ssl-images-amazon.com/images/I/51De89D7MzL.__AC_SX300_SY300_QL70_ML2_.jpg,"370",https://www.amazon.com/Belkin-SoundForm-Headphones-Microphone-Compatible/dp/B08V9J13H4,AMZN-278
0%,0%,5%,20%,76%,4.7,https://images-na.ssl-images-amazon.com/images/I/61qH8wQvW0L.__AC_SX300_SY300_QL70_ML2_.jpg,"54",https://www.amazon.com/RORSOU-R8-Headphones-Microphone-Lightweight/dp/B09C88XXYN,AMZN-279
3%,2%,3%,15%,77%,4.6,https://images-na.ssl-images-amazon.com/images/I/61MeBcoQHsL.__AC_SX300_SY300_QL70_ML2_.jpg,"389",https://www.amazon.com/Vic-Firth-DB22-Headphones-Protection/dp/B0002F513E,AMZN-280
2%,2%,8%,14%,74%,4.6,https://images-na.ssl-images-amazon.com/images/I/41O8cJYZQeL.__AC_SX300_SY300_QL70_ML2_.jpg,"499",https://www.amazon.com/Stereo-Portable-Headphones-Headset-Samsung/dp/B011TNK6UK,AMZN-281
3%,2%,6%,10%,79%,4.6,https://images-na.ssl-images-amazon.com/images/I/81bg1ddd0yL.__AC_SX300_SY300_QL70_ML2_.jpg,"502",https://www.amazon.com/Trolls-Headphones-Tangle-Free-Control-Childrens/dp/B0839PYN8M,AMZN-282
4%,2%,5%,13%,76%,4.6,https://images-na.ssl-images-amazon.com/images/I/61YNODmdwJS.__AC_SX300_SY300_QL70_ML2_.jpg,"534",https://www.amazon.com/Headphones-Adjustable-Headband-Tangle-Free-Childrens/dp/B076LRMHJP,AMZN-283
2%,2%,6%,16%,74%,4.6,https://images-na.ssl-images-amazon.com/images/I/71KtAZVyB2L.__AC_SX300_SY300_QL70_ML2_.jpg,"984",https://www.amazon.com/iClever-HS17-Headphones-Microphone-Foldable/dp/B0861C6NQH,AMZN-284
3%,3%,6%,10%,78%,4.6,https://images-na.ssl-images-amazon.com/images/I/41xoaqsKi7L.__AC_SY300_SX300_QL70_ML2_.jpg,"1009",https://www.amazon.com/Sony-MDR-XB500-Diaphragm-Driver-Headphones/dp/B001RB24S2,AMZN-285
3%,2%,6%,11%,77%,4.6,https://images-na.ssl-images-amazon.com/images/I/710T75r12wL.__AC_SX300_SY300_QL70_ML2_.jpg,"2273",https://www.amazon.com/Headphones-Adjustable-Tangle-Free-Children-Parental/dp/B07PNQ9QVR,AMZN-286
3%,2%,4%,13%,78%,4.6,https://m.media-amazon.com/images/I/71FnR+97bQL._AC_SY300_SX300_.jpg,"2402",https://www.amazon.com/Noise-Cancelling-Headphones-Cancellation-High-fidelity-Transparency/dp/B08KHTJL1F,AMZN-287
2%,3%,6%,14%,74%,4.6,https://images-na.ssl-images-amazon.com/images/I/81aCpeIPh7L.__AC_SX300_SY300_QL70_ML2_.jpg,"1085",https://www.amazon.com/PreSonus-HD7-Professional-Monitoring-Headphones/dp/B004ACQMUQ,AMZN-288
3%,2%,4%,11%,80%,4.6,https://images-na.ssl-images-amazon.com/images/I/41CRiSbtJFS.__AC_SX300_SY300_QL70_ML2_.jpg,"7019",https://www.amazon.com/AfterShokz-Open-Ear-Conduction-Headphones-AS800LG/dp/B07RVPV7Q7,AMZN-289
2%,1%,5%,13%,79%,4.7,https://m.media-amazon.com/images/I/71EjJm0+2UL._AC_SY300_SX300_.jpg,"4501",https://www.amazon.com/iRAG-J01-Headphones-Foldable-Tangle-Free/dp/B07TK2XCBX,AMZN-290
2%,2%,5%,15%,76%,4.6,https://images-na.ssl-images-amazon.com/images/I/61JcYeMnkzL.__AC_SX300_SY300_QL70_ML2_.jpg,"7446",https://www.amazon.com/Philips-SHP9500S-Precision-Over-ear-Headphones/dp/B00ENMK1DW,AMZN-291
3%,2%,6%,14%,75%,4.6,https://images-na.ssl-images-amazon.com/images/I/61pwHe8ejgS.__AC_SX300_SY300_QL70_ML2_.jpg,"6443",https://www.amazon.com/Headphones-i41-Childrem-Adjustable-Cellphones/dp/B07G75SH2G,AMZN-292
2%,1%,3%,10%,84%,4.7,https://images-na.ssl-images-amazon.com/images/I/71Aclgd057L.__AC_SX300_SY300_QL70_ML2_.jpg,"4972",https://www.amazon.com/Bose-QuietComfort-Wireless-Headphones-Cancelling/dp/B07G95TJ3P,AMZN-293
2%,2%,3%,11%,83%,4.7,https://images-na.ssl-images-amazon.com/images/I/61rC-yMhtZL.__AC_SX300_SY300_QL70_ML2_.jpg,"4491",https://www.amazon.com/Sennheiser-HD-599-Open-Headphone/dp/B01L1IICR2,AMZN-294
3%,2%,3%,9%,82%,4.7,https://images-na.ssl-images-amazon.com/images/I/71o8Q5XJS5L.__AC_SX300_SY300_QL70_ML2_.jpg,"25536",https://www.amazon.com/Sony-WH-1000XM4-Canceling-Headphones-phone-call/dp/B0863TXGM3,AMZN-295
3%,1%,3%,9%,85%,4.7,https://m.media-amazon.com/images/I/51QxA-98Q+L._AC_SX342_SY445_.jpg,"31897",https://www.amazon.com/Beats-Solo3-Wireless-Ear-Headphones/dp/B07YVYZ8T5,AMZN-296
0%,0%,3%,19%,79%,4.8,https://images-na.ssl-images-amazon.com/images/I/51heBgNPg-L.__AC_SX300_SY300_QL70_ML2_.jpg,"71",https://www.amazon.com/Hermitshell-Philips-Precision-Over-Ear-Headphones/dp/B082CWZS88,AMZN-297
2%,0%,3%,6%,89%,4.8,https://images-na.ssl-images-amazon.com/images/I/71nTnRBWW6L.__AC_SX300_SY300_QL70_ML2_.jpg,"88",https://www.amazon.com/Sony-Professional-Headphones-4-Channel-Headphone/dp/B08GSSGYRN,AMZN-298
0%,0%,3%,9%,88%,4.8,https://images-na.ssl-images-amazon.com/images/I/81Xy2cU4qQL.__AC_SX300_SY300_QL70_ML2_.jpg,"89",https://www.amazon.com/Headphones-Enjoying-Wireless-Sleeping-Bluetooth/dp/B09G3J12ZK,AMZN-299
